Time_s,Signal,Energy
1.7410416666666666,1613.0,2601769.0
1.7411458333333334,1529.0,2337841.0
1.74125,1463.0,2140369.0
1.7413541666666668,1421.0,2019241.0
1.7414583333333333,1403.0,1968409.0
1.7415625,1403.0,1968409.0
1.7416666666666667,1397.0,1951609.0
1.7417708333333333,1431.0,2047761.0
1.741875,1505.0,2265025.0
1.7419791666666666,1587.0,2518569.0
1.7420833333333334,1643.0,2699449.0
1.7421875,1717.0,2948089.0
1.7422916666666666,1785.0,3186225.0
1.7423958333333334,1809.0,3272481.0
1.7425,1783.0,3179089.0
1.7426041666666667,1739.0,3024121.0
1.7427083333333333,1655.0,2739025.0
1.7428125,1579.0,2493241.0
1.7429166666666667,1457.0,2122849.0
1.7430208333333332,1343.0,1803649.0
1.743125,1253.0,1570009.0
1.7432291666666666,1191.0,1418481.0
1.7433333333333334,1109.0,1229881.0
1.7434375,1047.0,1096209.0
1.7435416666666668,1001.0,1002001.0
1.7436458333333333,1005.0,1010025.0
1.74375,1025.0,1050625.0
1.7438541666666667,1043.0,1087849.0
1.7439583333333333,1091.0,1190281.0
1.7440625,1139.0,1297321.0
1.7441666666666666,1179.0,1390041.0
1.7442708333333334,1233.0,1520289.0
1.744375,1271.0,1615441.0
1.7444791666666666,1319.0,1739761.0
1.7445833333333334,1329.0,1766241.0
1.7446875,1335.0,1782225.0
1.7447916666666667,1291.0,1666681.0
1.7448958333333333,1243.0,1545049.0
1.745,1165.0,1357225.0
1.7451041666666667,1079.0,1164241.0
1.7452083333333333,981.0,962361.0
1.7453125,891.0,793881.0
1.7454166666666666,787.0,619369.0
1.7455208333333334,691.0,477481.0
1.745625,599.0,358801.0
1.7457291666666668,491.0,241081.0
1.7458333333333333,421.0,177241.0
1.7459375,359.0,128881.0
1.7460416666666667,309.0,95481.0
1.7461458333333333,255.0,65025.0
1.74625,209.0,43681.0
1.7463541666666667,175.0,30625.0
1.7464583333333332,147.0,21609.0
1.7465625,159.0,25281.0
1.7466666666666666,159.0,25281.0
1.7467708333333334,175.0,30625.0
1.746875,199.0,39601.0
1.7469791666666667,225.0,50625.0
1.7470833333333333,245.0,60025.0
1.7471875,251.0,63001.0
1.7472916666666667,241.0,58081.0
1.7473958333333333,237.0,56169.0
1.7475,245.0,60025.0
1.7476041666666666,213.0,45369.0
1.7477083333333334,203.0,41209.0
1.7478125,183.0,33489.0
1.7479166666666666,189.0,35721.0
1.7480208333333334,181.0,32761.0
1.748125,197.0,38809.0
1.7482291666666667,217.0,47089.0
1.7483333333333333,241.0,58081.0
1.7484375,263.0,69169.0
1.7485416666666667,285.0,81225.0
1.7486458333333332,305.0,93025.0
1.74875,303.0,91809.0
1.7488541666666666,295.0,87025.0
1.7489583333333334,305.0,93025.0
1.7490625,331.0,109561.0
1.7491666666666668,367.0,134689.0
1.7492708333333333,405.0,164025.0
1.749375,461.0,212521.0
1.7494791666666667,503.0,253009.0
1.7495833333333333,541.0,292681.0
1.7496875,561.0,314721.0
1.7497916666666666,585.0,342225.0
1.7498958333333334,565.0,319225.0
1.75,547.0,299209.0
1.7501041666666666,527.0,277729.0
1.7502083333333334,505.0,255025.0
1.7503125,475.0,225625.0
1.7504166666666667,437.0,190969.0
1.7505208333333333,427.0,182329.0
1.750625,419.0,175561.0
1.7507291666666667,405.0,164025.0
1.7508333333333332,441.0,194481.0
1.7509375,449.0,201601.0
1.7510416666666666,447.0,199809.0
1.7511458333333334,449.0,201601.0
1.75125,431.0,185761.0
1.7513541666666668,409.0,167281.0
1.7514583333333333,389.0,151321.0
1.7515625,333.0,110889.0
1.7516666666666667,281.0,78961.0
1.7517708333333333,233.0,54289.0
1.751875,191.0,36481.0
1.7519791666666666,147.0,21609.0
1.7520833333333334,109.0,11881.0
1.7521875,93.0,8649.0
1.7522916666666666,107.0,11449.0
1.7523958333333334,87.0,7569.0
1.7525,107.0,11449.0
1.7526041666666667,115.0,13225.0
1.7527083333333333,89.0,7921.0
1.7528125,93.0,8649.0
1.7529166666666667,117.0,13689.0
1.7530208333333333,135.0,18225.0
1.753125,145.0,21025.0
1.7532291666666666,193.0,37249.0
1.7533333333333334,201.0,40401.0
1.7534375,213.0,45369.0
1.7535416666666668,201.0,40401.0
1.7536458333333333,185.0,34225.0
1.75375,167.0,27889.0
1.7538541666666667,155.0,24025.0
1.7539583333333333,123.0,15129.0
1.7540625,73.0,5329.0
1.7541666666666667,35.0,1225.0
